公金支出情報（令和元年５月（出納整理期間）分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
教育庁,鷺宮高等学校,,令和01年05月13日,一般会計,教育費,高等学校費,管理費,委託料,産業廃棄物収集運搬・処分委託,"120,960 "
教育庁,鷺宮高等学校,,令和01年05月13日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,砂外１点の買入れ,"132,570 "
教育庁,富士高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,348 
教育庁,富士高等学校,,令和01年05月08日,一般会計,教育費,教育指導奨励費,指導研修費,報償費,都立高校部活動推進事業に係る指導員報償費（３月分）,"21,714 "
教育庁,富士高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,報償費,平成30年度部活動指導員に伴う報償費の支出（３月分）,"133,581 "
教育庁,富士高等学校,,令和01年05月29日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,進路情報システム（FINE SYSTEM）の利用,"129,600 "
教育庁,武蔵丘高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,268 
教育庁,武蔵丘高等学校,,令和01年05月15日,一般会計,教育費,教育指導奨励費,指導研修費,報償費,部活動指導員に対する報償費,"274,140 "
教育庁,荻窪高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,308 
教育庁,荻窪高等学校,,令和01年05月13日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,教育用ICT端末の修理,"135,853 "
教育庁,荻窪高等学校,,令和01年05月31日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,平成30年度モップの借入れ,"29,484 "
教育庁,荻窪高等学校,,令和01年05月31日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,平成30年度新聞の購読,"14,700 "
教育庁,豊多摩高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,108 
教育庁,杉並高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,186 
教育庁,杉並高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,産経新聞の買入,"3,034 "
教育庁,杉並高等学校,,令和01年05月17日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,「スクールガイド」の印刷,"130,377 "
教育庁,石神井高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,237 
教育庁,石神井高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,朝日新聞外４紙の購読,"48,951 "
教育庁,石神井高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,朝日新聞外４紙の購読,"3,396 "
教育庁,石神井高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,インターネットサーバー運用委託,"6,480 "
教育庁,石神井高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,役務費,インターネット接続に関する契約,"41,472 "
教育庁,石神井高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,進路指導用システム利用契約,"43,200 "
教育庁,石神井高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,役務費,廃消火器収集運搬・再生処理委託,"40,176 "
教育庁,石神井高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,委託料,廃消火器収集運搬・再生処理委託,"15,500 "
教育庁,石神井高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,役務費,産業廃棄物収集運搬・処分委託,"86,400 "
教育庁,石神井高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,委託料,産業廃棄物収集運搬・処分委託,"164,160 "
教育庁,石神井高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,役務費,樹木伐採委託,"108,000 "
教育庁,石神井高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,電動アシスト付自転車外２点の買い入れ,"238,431 "
教育庁,石神井高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,接着剤外17点の買い入れ,"251,067 "
教育庁,石神井高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,顕微鏡外２点の買い入れ,"190,512 "
教育庁,石神井高等学校,,令和01年05月08日,一般会計,教育費,教育指導奨励費,指導研修費,報償費,平成30年度部活動指導員への謝礼支出（３月分）,"483,436 "
教育庁,石神井高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,雑誌の購入（概算契約）の支出（第４四半期）,"62,795 "
教育庁,石神井高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,役務費,都立石神井高等学校労働者派遣（単価契約）に係る支出,"64,800 "
教育庁,石神井高等学校,,令和01年05月31日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,読売新聞購読代金の資金前渡,"13,200 "
教育庁,石神井高等学校,,令和01年05月31日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,産経新聞購読代金の資金前渡,"9,102 "
教育庁,井草高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,133 
教育庁,大泉高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,702 
教育庁,練馬高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,174 
教育庁,練馬高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,役務費,都立練馬高等学校労働者派遣,"64,800 "
教育庁,練馬高等学校,,令和01年05月09日,一般会計,教育費,教育管理費,学校保健給食費,報償費,平成30年度産業医報償費の支出について（３月分）,"54,004 "
教育庁,光丘高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,色上質紙外45点の買入れ,"182,148 "
教育庁,光丘高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,入学検査費,需用費 一般需用費,色上質紙外45点の買入れ,"16,146 "
教育庁,光丘高等学校,,令和01年05月07日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,色上質紙外45点の買入れ,"3,259 "
教育庁,光丘高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,湯沸器の修理,"107,956 "
教育庁,光丘高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,146 
教育庁,光丘高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,役務費,ピアノ調律,"66,960 "
教育庁,光丘高等学校,,令和01年05月10日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,生徒用顕微鏡の修理,"149,040 "
教育庁,光丘高等学校,,令和01年05月10日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,楽器等の修理,"191,980 "
教育庁,光丘高等学校,,令和01年05月10日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,書籍の買入れ,"23,325 "
教育庁,光丘高等学校,,令和01年05月10日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,書籍の買入れ,"86,384 "
教育庁,光丘高等学校,,令和01年05月13日,一般会計,教育費,高等学校費,管理費,委託料,樹木調査委託,"131,652 "
教育庁,光丘高等学校,,令和01年05月22日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,書籍の買入れ,"23,325 "
教育庁,光丘高等学校,,令和01年05月22日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,書籍の買入れ,"86,384 "
教育庁,光丘高等学校,,令和01年05月23日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,平成30年度工業用下水道料金の支出について（３月分）,"46,634 "
教育庁,田柄高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,"11,334 "
教育庁,杉並総合高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,269 
教育庁,大泉桜高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,186 
教育庁,第四商業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,212 
教育庁,稔ヶ丘高等学校,,令和01年05月07日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,AsahiWeeklyの購読に係る支払（１０月〜１２月分）,"2,994 "
教育庁,稔ヶ丘高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,"6,323 "
教育庁,稔ヶ丘高等学校,,令和01年05月09日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,AsahiWeeklyの購読に係る支払（１月〜３月分）,"2,994 "
教育庁,稔ヶ丘高等学校,,令和01年05月16日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,進路情報システムの利用,"31,500 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,保護メガネ外１７点の購入,"289,737 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,ミーリングチャック外１２点の購入,"243,054 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,黒土外８点の購入,"197,856 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,卒業証書ホルダーの購入,"75,500 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,銅板巻物外１６点の購入,"259,048 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,消毒剤外28点の購入,"53,481 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,卓球台外２点の購入,"184,680 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,書籍外１０点の購入,"103,394 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,文集外２点の印刷,"97,956 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,スプレー外７点の購入,"110,602 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,朱木槌外１９点の購入,"175,014 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,プロジェクター外２０点の購入,"221,873 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,飯碗外１点の購入,"55,620 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,飯碗外１点の購入,"20,520 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,マクロピペットチップ外３４点の購入,"126,316 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,ロッカー扉の修理,"363,960 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,委託料,レーザー加工機点検委託,"74,520 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,委託料,フロンガス回収破壊処理委託,"92,880 "
教育庁,中野工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,271 
教育庁,中野工業高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,委託料,シャーリングマシン点検委託,"135,000 "
教育庁,中野工業高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,委託料,旋盤点検委託,"270,000 "
教育庁,中野工業高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,サンドペーパー外２７点の購入,"234,090 "
教育庁,中野工業高等学校,,令和01年05月08日,一般会計,教育費,教育管理費,学校保健給食費,役務費,寝具乾燥消毒,"8,532 "
教育庁,中野工業高等学校,,令和01年05月09日,一般会計,教育費,高等学校費,管理費,委託料,ロボドリル点検委託,"383,400 "
教育庁,中野工業高等学校,,令和01年05月10日,一般会計,教育費,高等学校費,管理費,委託料,FCS型自動真空巻締機点検委託,"285,120 "
教育庁,中野工業高等学校,,令和01年05月10日,一般会計,教育費,高等学校費,管理費,委託料,FCA型自動真空巻締機保守点検委託,"285,120 "
教育庁,中野工業高等学校,,令和01年05月10日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,ブラシの購入,"49,680 "
教育庁,中野工業高等学校,,令和01年05月10日,一般会計,教育費,高等学校費,管理費,委託料,冷凍庫保守点検委託,"51,840 "
教育庁,杉並工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,186 
教育庁,練馬工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,508 
教育庁,農芸高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,605 
教育庁,農芸高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,委託料,空調機フィルター等清掃委託,"20,196 "
教育庁,農芸高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,インク外1点の購入,"279,720 "
教育庁,農芸高等学校,,令和01年05月13日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,横断幕外3点の購入,"132,192 "
教育庁,農芸高等学校,,令和01年05月16日,一般会計,教育費,教育管理費,学校保健給食費,負担金補助及交付金,定時制（夜間）課程夜食費補助金（3学期分）,"72,240 "
教育庁,農芸高等学校,,令和01年05月16日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,定時制（夜間）課程教科用図書補助金の支出,"37,612 "
教育庁,農芸高等学校,,令和01年05月27日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,新聞の購読,"9,102 "
教育庁,農芸高等学校,,令和01年05月27日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,野菜種子外２５点の購入,"53,141 "
教育庁,竹早高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,"1,287 "
教育庁,向丘高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,97 
教育庁,向丘高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,25 
教育庁,向丘高等学校,,令和01年05月13日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,キャリアリサーチの印刷,"235,980 "
教育庁,向丘高等学校,,令和01年05月13日,一般会計,教育費,高等学校費,管理費,委託料,校舎外壁清掃及び流し台清掃,"399,600 "
教育庁,向丘高等学校,,令和01年05月14日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,高校生のための主権者教育実践ハンドブック外３点の購入,"9,612 "
教育庁,向丘高等学校,,令和01年05月15日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,読売新聞の購読,"13,200 "
教育庁,向丘高等学校,,令和01年05月15日,一般会計,教育費,高等学校費,管理費,役務費,樹木剪定委託,"394,200 "
教育庁,豊島高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,258 
教育庁,文京高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,835 
教育庁,文京高等学校,,令和01年05月09日,一般会計,教育費,高等学校費,管理費,役務費,インターネットサービスの利用,"11,016 "
教育庁,文京高等学校,,令和01年05月09日,一般会計,教育費,高等学校費,管理費,委託料,トイレ特殊洗浄コート委託,"394,200 "
教育庁,文京高等学校,,令和01年05月09日,一般会計,教育費,高等学校費,管理費,役務費,カーテン外5点のクリーニング,"87,512 "
教育庁,文京高等学校,,令和01年05月09日,一般会計,教育費,教育管理費,学校保健給食費,役務費,カーテン外5点のクリーニング,"32,400 "
教育庁,文京高等学校,,令和01年05月09日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,防球フェンスの購入,"50,868 "
教育庁,文京高等学校,,令和01年05月09日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,電話機外３点の購入,"254,232 "
教育庁,文京高等学校,,令和01年05月09日,一般会計,教育費,高等学校費,管理費,役務費,電話機外３点の購入,"86,400 "
教育庁,文京高等学校,,令和01年05月09日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,充填型結晶模型外7点の購入,"251,262 "
教育庁,文京高等学校,,令和01年05月09日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,デジタル自動体重計外2点の購入,"165,564 "
教育庁,文京高等学校,,令和01年05月09日,一般会計,教育費,高等学校費,管理費,役務費,樹木剪定,"200,880 "
教育庁,文京高等学校,,令和01年05月09日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,書籍の購入,"52,911 "
教育庁,文京高等学校,,令和01年05月09日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,プリント作成ソフト外3点の購入,"24,084 "
教育庁,文京高等学校,,令和01年05月09日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,プリント作成ソフト外3点の購入,"32,400 "
教育庁,文京高等学校,,令和01年05月09日,一般会計,教育費,高等学校費,管理費,委託料,美術室排水管高圧洗浄委託,"58,320 "
教育庁,文京高等学校,,令和01年05月17日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,都立高等学校等被災生徒支援給付金の支出,"85,716 "
教育庁,文京高等学校,,令和01年05月21日,一般会計,教育費,高等学校費,管理費,役務費,産業廃棄物収集運搬・処分委託,"102,600 "
教育庁,文京高等学校,,令和01年05月21日,一般会計,教育費,高等学校費,管理費,委託料,産業廃棄物収集運搬・処分委託,"291,600 "
教育庁,文京高等学校,,令和01年05月21日,一般会計,教育費,高等学校費,管理費,役務費,電話機の移設,"92,880 "
教育庁,文京高等学校,,令和01年05月27日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,ＦＩＮＥ　ＳＹＳＴＥＭ（分析システム）の借入れ,"86,400 "
教育庁,北園高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,296 
教育庁,北園高等学校,,令和01年05月15日,一般会計,教育費,高等学校費,管理費,需用費 光熱水費,平成30年度工業用下水道料金の支出（3月分）,"49,734 "
教育庁,板橋高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,193 
教育庁,大山高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,"7,190 "
教育庁,飛鳥高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,121 
教育庁,飛鳥高等学校,,令和01年05月10日,一般会計,教育費,教育管理費,学校保健給食費,負担金補助及交付金,都立高等学校定時制課程夜食費補助金の支出,"36,540 "
教育庁,飛鳥高等学校,,令和01年05月10日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,都立高等学校定時制課程教科用図書補助金の支出,"25,079 "
教育庁,飛鳥高等学校,,令和01年05月21日,一般会計,教育費,高等学校費,管理費,役務費,インターネット回線接続代金,"62,856 "
教育庁,桐ヶ丘高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,"22,147 "
教育庁,桐ヶ丘高等学校,,令和01年05月21日,一般会計,教育費,教育管理費,学校保健給食費,負担金補助及交付金,定時制夜食費補助金の支出について（１−３月分）,960 
教育庁,桐ヶ丘高等学校,,令和01年05月29日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,雑誌の購入（概算契約）,48 
教育庁,板橋有徳高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,594 
教育庁,板橋有徳高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,平成30年度都立高校定時制課程教科用図書補助金支出,"11,160 "
教育庁,赤羽商業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,182 
教育庁,千早高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,"4,990 "
教育庁,工芸高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,"11,091 "
教育庁,工芸高等学校,,令和01年05月08日,一般会計,教育費,教育管理費,学校保健給食費,負担金補助及交付金,３０定時制夜食費補助金の支出　３月,"584,280 "
教育庁,工芸高等学校,,令和01年05月09日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,30定時制教科用図書補助金の支出　第3回,"519,120 "
教育庁,工芸高等学校,,令和01年05月09日,一般会計,教育費,高等学校費,管理費,報償費,「2019卒展」会場における柱の損傷補償の支出,"37,800 "
教育庁,工芸高等学校,,令和01年05月10日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,30定時制教科用図書補助金の支出　第4回,"18,525 "
教育庁,北豊島工業高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,303 
教育庁,日本橋高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,345 
教育庁,白鴎高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,CALL教室インターネット接続契約,"19,440 "
教育庁,白鴎高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,"2,178 "
教育庁,白鴎高等学校,,令和01年05月14日,一般会計,教育費,高等学校費,管理費,役務費,IP電話データベースサーバー接続契約,"12,960 "
教育庁,忍岡高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,"2,560 "
教育庁,上野高等学校,,令和01年05月07日,一般会計,教育費,教育指導奨励費,指導研修費,報償費,平成３０年度社会保険料の支出について（３月分）,"176,638 "
教育庁,上野高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,205 
教育庁,上野高等学校,,令和01年05月13日,一般会計,教育費,教育管理費,学校保健給食費,報償費,産業医業務委任契約に係る支払い,"54,004 "
教育庁,上野高等学校,,令和01年05月28日,一般会計,教育費,高等学校費,管理費,旅費 特別旅費,赴任旅費による特別旅費の支出について,"80,860 "
教育庁,竹台高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,316 
教育庁,竹台高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,役務費,体育館舞台幕外２件の撤去,"237,600 "
教育庁,竹台高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,役務費,校庭物置移設,"153,360 "
教育庁,竹台高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,役務費,産業廃棄物収集運搬処分委託,"138,240 "
教育庁,竹台高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,委託料,産業廃棄物収集運搬処分委託,"259,200 "
教育庁,竹台高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,役務費,産業廃棄物収集運搬処分委託,"190,080 "
教育庁,竹台高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,委託料,産業廃棄物収集運搬処分委託,"207,360 "
教育庁,竹台高等学校,,令和01年05月08日,一般会計,教育費,教育指導奨励費,指導研修費,需用費 一般需用費,マグネットスクリーン外2点の購入,"391,500 "
教育庁,竹台高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,フットサル用ボール外4点の購入,"182,850 "
教育庁,竹台高等学校,,令和01年05月08日,一般会計,教育費,教育管理費,学校保健給食費,需用費 一般需用費,交換用ロールスクリーン外18点の購入,"127,256 "
教育庁,竹台高等学校,,令和01年05月08日,一般会計,教育費,社会教育費,社会教育振興費,需用費 一般需用費,テニスネット外1点の購入,"44,388 "
教育庁,竹台高等学校,,令和01年05月08日,一般会計,教育費,社会教育費,社会教育振興費,需用費 一般需用費,テニスネット外1点の購入,"14,904 "
教育庁,竹台高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,教務手帳外2点の購入,"211,680 "
教育庁,竹台高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,硬式テニスラケットガット張り,"50,000 "
教育庁,竹台高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,役務費,寝具等乾燥加熱消毒,"115,884 "
教育庁,竹台高等学校,,令和01年05月14日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,顕微鏡のオーバーホール,"91,800 "
教育庁,竹台高等学校,,令和01年05月14日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,進路の手引きの印刷,"196,560 "
教育庁,竹台高等学校,,令和01年05月14日,一般会計,教育費,教育管理費,学校保健給食費,役務費,カーテン外7点の洗濯,"21,448 "
教育庁,竹台高等学校,,令和01年05月15日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,紀要の印刷,"280,800 "
教育庁,竹台高等学校,,令和01年05月15日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,書籍「漁師になるには」外63点の購入,"181,310 "
教育庁,竹台高等学校,,令和01年05月15日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,ウィルス対策ソフト外1点の購入,"124,092 "
教育庁,竹台高等学校,,令和01年05月16日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,朝日新聞外1点の購入,"22,140 "
教育庁,竹台高等学校,,令和01年05月16日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,日本経済新聞の購入,"14,700 "
教育庁,竹台高等学校,,令和01年05月16日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,毎日新聞外1点の購入,"21,213 "
教育庁,竹台高等学校,,令和01年05月20日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,「入学のしおり」の印刷,"181,440 "
教育庁,足立高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,読売新聞外1点の購入,"13,200 "
教育庁,足立高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,読売新聞外1点の購入,"2,550 "
教育庁,足立高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,読売新聞の購入,"21,274 "
教育庁,足立高等学校,,令和01年05月07日,一般会計,教育費,高等学校費,管理費,役務費,５月分  公共料金支払,"18,092 "
教育庁,足立高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,書籍「2025年の銀行員」外77点購入,"89,642 "
教育庁,足立高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,封筒外4点印刷,"138,240 "
教育庁,足立高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,クリアブック外32点購入,"235,783 "
教育庁,足立高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,需用費 一般需用費,洗濯用洗剤外12点購入,"156,362 "
教育庁,足立高等学校,,令和01年05月08日,一般会計,教育費,教育管理費,学校保健給食費,役務費,白衣外7点の洗濯,"6,912 "
教育庁,足立高等学校,,令和01年05月08日,一般会計,教育費,教育管理費,学校保健給食費,役務費,白衣外7点の洗濯,"25,218 "
教育庁,足立高等学校,,令和01年05月08日,一般会計,教育費,教育管理費,学校保健給食費,負担金補助及交付金,平成30年度　夜食費補助金の支出について,"49,980 "
教育庁,足立高等学校,,令和01年05月08日,一般会計,教育費,高等学校費,管理費,負担金補助及交付金,平成３０年度　教科用図書補助金の支出,"45,303 "
